ano_eleicao,sg_uf,sg_partido,nr_candidato,dias_desde_inicio,dias_primeiro_repasse_base,vr_receita_recursos_partidos,primeira_data,total_janela,dias_recalculados,primeiro_repasse_confere,primeiro_repasse_corrigido,diferenca_recursos,total_diverge,recursos_fora_janela,residuo_apos_janela,total_reconciliado
2022,GO,SOLIDARIEDADE,7710,6.0,6.0,218000.0,2022-08-22,210000.0,6.0,True,False,-8000.0,True,8000.0,0.0,True
2022,GO,SOLIDARIEDADE,7711,6.0,6.0,56000.0,2022-08-22,50000.0,6.0,True,False,-6000.0,True,6000.0,0.0,True
2022,GO,SOLIDARIEDADE,7714,3.0,3.0,171000.0,2022-08-19,165000.0,3.0,True,False,-6000.0,True,6000.0,0.0,True
2022,GO,SOLIDARIEDADE,7717,3.0,3.0,308000.0,2022-08-19,300000.0,3.0,True,False,-8000.0,True,8000.0,0.0,True
2022,GO,SOLIDARIEDADE,7722,3.0,3.0,171000.0,2022-08-19,165000.0,3.0,True,False,-6000.0,True,6000.0,0.0,True
2022,GO,SOLIDARIEDADE,7727,6.0,6.0,410000.0,2022-08-22,400000.0,6.0,True,False,-10000.0,True,10000.0,0.0,True
2022,GO,SOLIDARIEDADE,7750,3.0,3.0,187000.0,2022-08-19,181000.0,3.0,True,False,-6000.0,True,6000.0,0.0,True
2022,GO,SOLIDARIEDADE,7755,6.0,6.0,196000.0,2022-08-22,190000.0,6.0,True,False,-6000.0,True,6000.0,0.0,True
2022,GO,SOLIDARIEDADE,7766,13.0,13.0,126000.0,2022-08-29,120000.0,13.0,True,False,-6000.0,True,6000.0,0.0,True
2022,GO,SOLIDARIEDADE,7770,6.0,6.0,156000.0,2022-08-22,150000.0,6.0,True,False,-6000.0,True,6000.0,0.0,True
2022,GO,SOLIDARIEDADE,7777,3.0,3.0,1871823.79,2022-08-19,1670000.0,3.0,True,False,-201823.79000000004,True,201823.79,-2.9103830456733704e-11,True
2022,GO,SOLIDARIEDADE,7788,3.0,3.0,502820.0,2022-08-19,491000.0,3.0,True,False,-11820.0,True,11820.0,0.0,True
2022,MA,AGIR,3623,,,3000.0,,,,True,False,-3000.0,True,3000.0,0.0,True
2022,MA,UNIÃO,4422,16.0,16.0,140428.35,2022-09-01,114328.35,16.0,True,False,-26100.0,True,26100.0,0.0,True
2022,MG,AVANTE,7040,2.0,2.0,1990620.0,2022-08-18,1937620.0,2.0,True,False,-53000.0,True,53000.0,0.0,True
2022,MG,AVANTE,7051,6.0,6.0,164987.2,2022-08-22,128387.2,6.0,True,False,-36600.000000000015,True,36600.0,-1.4551915228366852e-11,True
2022,MG,AVANTE,7070,0.0,0.0,3023666.53,2022-08-16,2641263.13,0.0,True,False,-382403.3999999999,True,382403.4,1.1641532182693481e-10,True
2022,MG,AVANTE,7077,1.0,1.0,2441316.15,2022-08-17,2107816.15,1.0,True,False,-333500.0,True,333500.0,0.0,True
2022,MG,CIDADANIA,2320,0.0,0.0,253646.65000000002,2022-08-16,252895.6,0.0,True,False,-751.0500000000175,True,751.05,-1.750777300912887e-11,True
2022,MG,NOVO,3000,7.0,7.0,206241.53,2022-08-23,156241.53,7.0,True,False,-50000.0,True,50000.0,0.0,True
2022,MG,NOVO,3004,1.0,1.0,70741.53,2022-08-17,64241.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3010,1.0,1.0,79241.53,2022-08-17,72741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3012,0.0,0.0,147241.53,2022-08-16,87241.53,0.0,True,False,-60000.0,True,60000.0,0.0,True
2022,MG,NOVO,3015,1.0,1.0,119241.53,2022-08-17,112741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3020,1.0,1.0,49241.53,2022-08-17,42741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3027,1.0,1.0,54241.53,2022-08-17,47741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3030,1.0,1.0,59241.53,2022-08-17,52741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3033,1.0,1.0,64241.53,2022-08-17,57741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3034,6.0,6.0,54241.53,2022-08-22,47741.53,6.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3038,6.0,6.0,106241.53,2022-08-22,105677.2,6.0,True,False,-564.3300000000017,True,564.33,-1.7053025658242404e-12,True
2022,MG,NOVO,3040,1.0,1.0,59241.53,2022-08-17,52741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3044,1.0,1.0,64241.53,2022-08-17,57741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3053,1.0,1.0,64241.53,2022-08-17,57741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3070,6.0,6.0,56241.53,2022-08-22,49741.53,6.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3077,1.0,1.0,64241.53,2022-08-17,57741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3080,1.0,1.0,54241.53,2022-08-17,47741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3090,1.0,1.0,54241.53,2022-08-17,47741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,NOVO,3099,1.0,1.0,54241.53,2022-08-17,47741.53,1.0,True,False,-6500.0,True,6500.0,0.0,True
2022,MG,PC do B,6510,2.0,2.0,2920554.5,2022-08-18,2881554.5,2.0,True,False,-39000.0,True,39000.0,0.0,True
2022,MG,PCO,2999,23.0,23.0,12090.91,2022-09-08,10090.91,23.0,True,False,-2000.0,True,2000.0,0.0,True
2022,MG,PDT,1200,10.0,10.0,350000.0,2022-08-26,200000.0,10.0,True,False,-150000.0,True,150000.0,0.0,True
2022,MG,PDT,1212,8.0,8.0,1253571.66,2022-08-24,1203571.6600000001,8.0,True,False,-49999.99999999977,True,50000.0,2.3283064365386963e-10,True
2022,MG,PDT,1220,10.0,10.0,21410.12,2022-08-26,20410.12,10.0,True,False,-1000.0,True,1000.0,0.0,True
2022,MG,PDT,1234,8.0,8.0,1249575.16,2022-08-24,1219575.16,8.0,True,False,-30000.0,True,30000.0,0.0,True
2022,MG,PDT,1251,,,5000.0,,,,True,False,-5000.0,True,5000.0,0.0,True
2022,MG,PDT,1255,9.0,9.0,243571.41999999998,2022-08-25,193571.41999999998,9.0,True,False,-50000.0,True,50000.0,0.0,True
2022,MG,PDT,1280,10.0,10.0,281799.12,2022-08-26,256799.12,10.0,True,False,-25000.0,True,25000.0,0.0,True
2022,MG,PL,2200,8.0,8.0,700000.0,2022-08-24,600000.0,8.0,True,False,-100000.0,True,100000.0,0.0,True
2022,MG,PL,2238,8.0,8.0,455995.42,2022-08-24,455979.42,8.0,True,False,-16.0,True,16.0,0.0,True
2022,MG,PL,2240,1.0,1.0,750000.0,2022-08-17,600000.0,1.0,True,False,-150000.0,True,150000.0,0.0,True
2022,MG,PMN,3322,10.0,10.0,850000.0,2022-08-26,650000.0,10.0,True,False,-200000.0,True,200000.0,0.0,True
2022,MG,PP,1122,9.0,9.0,2257000.0,2022-08-25,2100000.0,9.0,True,False,-157000.0,True,157000.0,0.0,True
2022,MG,PP,1157,14.0,14.0,160360.85,2022-08-30,160003.5,14.0,True,False,-357.3500000000058,True,357.35,-5.7980287238024175e-12,True
2022,MG,PROS,9020,21.0,21.0,75013.15,2022-09-06,75000.0,21.0,True,False,-13.14999999999418,True,13.15,5.821121362714621e-12,True
2022,MG,PSD,5500,9.0,9.0,1593125.0,2022-08-25,1335625.0,9.0,True,False,-257500.0,True,257500.0,0.0,True
2022,MG,PSDB,4501,24.0,24.0,69483.33,2022-09-09,65333.33,24.0,True,False,-4150.0,True,4150.0,0.0,True
2022,MG,PT,1307,2.0,2.0,2420450.0,2022-08-18,2330450.0,2.0,True,False,-90000.0,True,90000.0,0.0,True
2022,MG,PT,1312,2.0,2.0,1781906.7,2022-08-18,1774329.0,2.0,True,False,-7577.699999999953,True,7577.7,4.638422979041934e-11,True
2022,MG,PT,1378,3.0,3.0,2066236.57,2022-08-19,2046236.57,3.0,True,False,-20000.0,True,20000.0,0.0,True
2022,MG,REDE,1844,9.0,9.0,2934009.76,2022-08-25,2913094.76,9.0,True,False,-20915.0,True,20915.0,0.0,True
2022,MG,REPUBLICANOS,1019,13.0,13.0,531867.37,2022-08-29,520000.0,13.0,True,False,-11867.369999999995,True,11867.37,5.4569682106375694e-12,True
2022,MG,REPUBLICANOS,1099,2.0,2.0,401451.21,2022-08-18,400966.06,2.0,True,False,-485.1500000000233,True,485.15,-2.3305801732931286e-11,True
2022,MS,AVANTE,7000,8.0,8.0,550000.0,2022-08-24,450000.0,8.0,True,False,-100000.0,True,100000.0,0.0,True
2022,MS,PL,2223,28.0,28.0,150400.0,2022-09-13,150000.0,28.0,True,False,-400.0,True,400.0,0.0,True
2022,MS,PTB,1414,14.0,14.0,1357770.0,2022-08-30,1356900.0,14.0,True,False,-870.0,True,870.0,0.0,True
2022,MS,PTB,1456,7.0,7.0,125968.89,2022-08-23,109407.79000000001,7.0,True,False,-16561.09999999999,True,16561.1,7.275957614183426e-12,True
2022,MT,CIDADANIA,2323,7.0,7.0,2197006.52,2022-08-23,2147006.52,7.0,True,False,-50000.0,True,50000.0,0.0,True
2022,MT,MDB,1515,7.0,7.0,2884324.52,2022-08-23,2865374.52,7.0,True,False,-18950.0,True,18950.0,0.0,True
2022,MT,PODE,1920,10.0,10.0,74185.52,2022-08-26,74174.52,10.0,True,False,-11.0,True,11.0,0.0,True
2022,MT,PSDB,4545,14.0,14.0,371145.0,2022-08-30,346145.0,14.0,True,False,-25000.0,True,25000.0,0.0,True
2022,MT,PSOL,5001,4.0,4.0,76524.6,2022-08-20,64024.6,4.0,True,False,-12500.000000000007,True,12500.0,-7.275957614183426e-12,True
2022,MT,PSOL,5050,4.0,4.0,103245.45999999999,2022-08-20,89495.46,4.0,True,False,-13749.999999999985,True,13750.0,1.4551915228366852e-11,True
2022,MT,PSOL,5088,4.0,4.0,20630.690000000002,2022-08-20,17630.69,4.0,True,False,-3000.0000000000036,True,3000.0,-3.637978807091713e-12,True
2022,MT,PT,1300,8.0,8.0,161943.38,2022-08-24,161839.0,8.0,True,False,-104.38000000000466,True,104.38,-4.661160346586257e-12,True
2022,MT,PTB,1490,9.0,9.0,180305.23,2022-08-25,180293.87999999998,9.0,True,False,-11.350000000034925,True,11.35,-3.4924951819448324e-11,True
2022,MT,UNIÃO,4444,8.0,8.0,1082000.0,2022-08-24,1080000.0,8.0,True,False,-2000.0,True,2000.0,0.0,True
2022,PA,PL,2245,,,14171.220000000001,,,,True,False,-14171.220000000001,True,14171.220000000001,0.0,True
2022,PA,PSB,4040,9.0,9.0,549576.47,2022-08-25,549550.47,9.0,True,False,-26.0,True,26.0,0.0,True
2022,PA,UNIÃO,4490,13.0,13.0,711893.53,2022-08-29,531893.53,13.0,True,False,-180000.0,True,180000.0,0.0,True
2022,PB,PL,2210,21.0,21.0,301400.0,2022-09-06,183400.0,21.0,True,False,-118000.0,True,118000.0,0.0,True
2022,PB,PP,1111,10.0,10.0,2644344.0,2022-08-26,2475494.0,10.0,True,False,-168850.0,True,168850.0,0.0,True
2022,PB,PSOL,5013,8.0,8.0,244907.84,2022-08-24,243407.84,8.0,True,False,-1500.0,True,1500.0,0.0,True
2022,PB,PSOL,5050,0.0,0.0,115250.75,2022-08-16,113750.75,0.0,True,False,-1500.0,True,1500.0,0.0,True
2022,PB,UNIÃO,4433,13.0,13.0,635000.0,2022-08-29,585000.0,13.0,True,False,-50000.0,True,50000.0,0.0,True
2022,PE,AGIR,3600,,,10000.0,,,,True,False,-10000.0,True,10000.0,0.0,True
2022,PE,MDB,1500,13.0,13.0,161200.0,2022-08-29,152400.0,13.0,True,False,-8800.0,True,8800.0,0.0,True
2022,PE,MDB,1502,13.0,13.0,1300001.0,2022-08-29,1299990.0,13.0,True,False,-11.0,True,11.0,0.0,True
2022,PE,MDB,1515,3.0,3.0,2614246.0,2022-08-19,2553500.0,3.0,True,False,-60746.0,True,60746.0,0.0,True
2022,PE,PATRIOTA,5138,23.0,23.0,5022.0,2022-09-08,5000.0,23.0,True,False,-22.0,True,22.0,0.0,True
2022,PE,PC do B,6513,1.0,1.0,3008418.76,2022-08-17,3006277.49,1.0,True,False,-2141.269999999553,True,2141.27,4.4701664592139423e-10,True
2022,PE,PDT,1234,8.0,8.0,1799500.0,2022-08-24,1549500.0,8.0,True,False,-250000.0,True,250000.0,0.0,True
2022,PE,PDT,1240,13.0,13.0,314970.0,2022-08-29,300000.0,13.0,True,False,-14970.0,True,14970.0,0.0,True
2022,PE,PL,2210,10.0,10.0,173011.0,2022-08-26,96000.0,10.0,True,False,-77011.0,True,77011.0,0.0,True
2022,PE,PODE,1922,9.0,9.0,120720.0,2022-08-25,120000.0,9.0,True,False,-720.0,True,720.0,0.0,True
2022,PE,PSB,4009,9.0,9.0,278929.56,2022-08-25,268929.56,9.0,True,False,-10000.0,True,10000.0,0.0,True
2022,PI,PP,1110,1.0,1.0,2666666.67,2022-08-17,2466666.67,1.0,True,False,-200000.0,True,200000.0,0.0,True
2022,PI,PP,1111,0.0,0.0,2089250.0,2022-08-16,1916250.0,0.0,True,False,-173000.0,True,173000.0,0.0,True
2022,PR,NOVO,3010,6.0,6.0,10241.53,2022-08-22,9677.2,6.0,True,False,-564.3299999999999,True,564.33,1.1368683772161603e-13,True
2022,PR,PDT,1234,13.0,13.0,1400000.0,2022-08-29,1200000.0,13.0,True,False,-200000.0,True,200000.0,0.0,True
2022,PR,PDT,1243,13.0,13.0,41796.880000000005,2022-08-29,40000.0,13.0,True,False,-1796.8800000000047,True,1796.88,-4.547473508864641e-12,True
2022,PR,PL,2201,6.0,6.0,2700000.0,2022-08-22,2500000.0,6.0,True,False,-200000.0,True,200000.0,0.0,True
2022,PR,PL,2288,21.0,21.0,78183.0,2022-09-06,75000.0,21.0,True,False,-3183.0,True,3183.0,0.0,True
2022,PR,PMB,3578,4.0,4.0,3750.0,2022-08-20,2550.0,4.0,True,False,-1200.0,True,1200.0,0.0,True
2022,PR,PODE,1999,8.0,8.0,696148.98,2022-08-24,690997.37,8.0,True,False,-5151.609999999986,True,5151.61,1.3642420526593924e-11,True
2022,PR,PROS,9090,17.0,17.0,2989951.6799999997,2022-09-02,2806251.6799999997,17.0,True,False,-183700.0,True,183700.0,0.0,True
2022,PR,PSB,4045,13.0,13.0,163557.0,2022-08-29,153357.0,13.0,True,False,-10200.0,True,10200.0,0.0,True
2022,PR,PSB,4080,9.0,9.0,56008.05,2022-08-25,55244.25,9.0,True,False,-763.8000000000029,True,763.8,-2.9558577807620168e-12,True
2022,PR,PSD,5512,9.0,9.0,1546892.0,2022-08-25,1536892.0,9.0,True,False,-10000.0,True,10000.0,0.0,True
2022,PR,PSD,5570,21.0,21.0,59357.0,2022-09-06,39357.0,21.0,True,False,-20000.0,True,20000.0,0.0,True
2022,PR,PT,1330,2.0,2.0,1800654.99,2022-08-18,1800000.0,2.0,True,False,-654.9899999999907,True,654.99,9.322320693172514e-12,True
2022,PR,PT,1369,10.0,10.0,95617.56,2022-08-26,95300.0,10.0,True,False,-317.5599999999977,True,317.56,2.3305801732931286e-12,True
2022,PR,PTB,1414,0.0,0.0,2015625.19,2022-08-16,1969226.03,0.0,True,False,-46399.159999999916,True,46399.16,8.731149137020111e-11,True
2022,PR,SOLIDARIEDADE,7778,2.0,2.0,44637.08,2022-08-18,43637.08,2.0,True,False,-1000.0,True,1000.0,0.0,True
2022,PR,UNIÃO,4444,7.0,7.0,3029786.0300000003,2022-08-23,3004786.0300000003,7.0,True,False,-25000.0,True,25000.0,0.0,True
2022,RJ,AVANTE,7045,,,100000.0,,,,True,False,-100000.0,True,100000.0,0.0,True
2022,RJ,DC,2700,0.0,0.0,12664.77,2022-08-16,7522.0,0.0,True,False,-5142.77,True,5142.77,0.0,True
2022,RJ,DC,2707,0.0,0.0,8723.98,2022-08-16,522.0,0.0,True,False,-8201.98,True,8201.98,0.0,True
2022,RJ,DC,2708,0.0,0.0,16397.5,2022-08-16,13022.0,0.0,True,False,-3375.5,True,3375.5,0.0,True
2022,RJ,DC,2711,0.0,0.0,4781.32,2022-08-16,2522.0,0.0,True,False,-2259.3199999999997,True,2259.3199999999997,0.0,True
2022,RJ,DC,2712,0.0,0.0,10413.09,2022-08-16,522.0,0.0,True,False,-9891.09,True,9891.09,0.0,True
2022,RJ,DC,2714,0.0,0.0,2331.3199999999997,2022-08-16,522.0,0.0,True,False,-1809.3199999999997,True,1809.32,2.2737367544323206e-13,True
2022,RJ,DC,2715,0.0,0.0,30664.77,2022-08-16,25522.0,0.0,True,False,-5142.77,True,5142.77,0.0,True
2022,RJ,DC,2716,0.0,0.0,12664.77,2022-08-16,7522.0,0.0,True,False,-5142.77,True,5142.77,0.0,True
2022,RJ,DC,2717,0.0,0.0,12664.77,2022-08-16,7522.0,0.0,True,False,-5142.77,True,5142.77,0.0,True
2022,RJ,DC,2720,0.0,0.0,11934.09,2022-08-16,522.0,0.0,True,False,-11412.09,True,11412.09,0.0,True
2022,RJ,DC,2722,,,2259.42,,,,True,False,-2259.42,True,2259.42,0.0,True
2022,RJ,DC,2725,0.0,0.0,10333.88,2022-08-16,522.0,0.0,True,False,-9811.88,True,9811.88,0.0,True
2022,RJ,DC,2727,0.0,0.0,10413.09,2022-08-16,522.0,0.0,True,False,-9891.09,True,9891.09,0.0,True
2022,RJ,DC,2728,0.0,0.0,14413.09,2022-08-16,4522.0,0.0,True,False,-9891.09,True,9891.09,0.0,True
2022,RJ,DC,2730,0.0,0.0,12809.93,2022-08-16,4522.0,0.0,True,False,-8287.93,True,8287.93,0.0,True
2022,RJ,DC,2731,0.0,0.0,12389.09,2022-08-16,522.0,0.0,True,False,-11867.09,True,11867.09,0.0,True
2022,RJ,DC,2732,0.0,0.0,2781.3199999999997,2022-08-16,522.0,0.0,True,False,-2259.3199999999997,True,2259.3199999999997,0.0,True
2022,RJ,DC,2736,0.0,0.0,7212.88,2022-08-16,522.0,0.0,True,False,-6690.88,True,6690.88,0.0,True
2022,RJ,DC,2739,0.0,0.0,10897.5,2022-08-16,7522.0,0.0,True,False,-3375.5,True,3375.5,0.0,True
2022,RJ,DC,2742,0.0,0.0,10413.09,2022-08-16,522.0,0.0,True,False,-9891.09,True,9891.09,0.0,True
2022,RJ,DC,2747,0.0,0.0,10413.09,2022-08-16,522.0,0.0,True,False,-9891.09,True,9891.09,0.0,True
2022,RJ,DC,2751,0.0,0.0,6020.82,2022-08-16,4522.0,0.0,True,False,-1498.8199999999997,True,1498.82,2.2737367544323206e-13,True
2022,RJ,DC,2752,0.0,0.0,6528.43,2022-08-16,522.0,0.0,True,False,-6006.43,True,6006.43,0.0,True
2022,RJ,DC,2755,0.0,0.0,8734.88,2022-08-16,522.0,0.0,True,False,-8212.88,True,8212.88,0.0,True
2022,RJ,DC,2756,0.0,0.0,12664.77,2022-08-16,7522.0,0.0,True,False,-5142.77,True,5142.77,0.0,True
2022,RJ,DC,2758,0.0,0.0,5612.88,2022-08-16,522.0,0.0,True,False,-5090.88,True,5090.88,0.0,True
2022,RJ,DC,2761,0.0,0.0,11934.09,2022-08-16,522.0,0.0,True,False,-11412.09,True,11412.09,0.0,True
2022,RJ,DC,2762,0.0,0.0,7781.32,2022-08-16,5522.0,0.0,True,False,-2259.3199999999997,True,2259.3199999999997,0.0,True
2022,RJ,DC,2765,0.0,0.0,19859.54,2022-08-16,10522.0,0.0,True,False,-9337.54,True,9337.54,0.0,True
2022,RJ,DC,2773,0.0,0.0,2781.32,2022-08-16,522.0,0.0,True,False,-2259.32,True,2259.32,0.0,True
2022,RJ,DC,2774,0.0,0.0,7212.88,2022-08-16,522.0,0.0,True,False,-6690.88,True,6690.88,0.0,True
2022,RJ,DC,2777,0.0,0.0,3660.12,2022-08-16,522.0,0.0,True,False,-3138.12,True,3138.12,0.0,True
2022,RJ,DC,2782,0.0,0.0,2781.32,2022-08-16,522.0,0.0,True,False,-2259.32,True,2259.32,0.0,True
2022,RJ,DC,2785,0.0,0.0,10413.09,2022-08-16,522.0,0.0,True,False,-9891.09,True,9891.09,0.0,True
2022,RJ,DC,2788,0.0,0.0,9664.77,2022-08-16,4522.0,0.0,True,False,-5142.77,True,5142.77,0.0,True
2022,RJ,DC,2791,0.0,0.0,1282.5,2022-08-16,522.0,0.0,True,False,-760.5,True,760.5,0.0,True
2022,RJ,DC,2797,0.0,0.0,11911.91,2022-08-16,522.0,0.0,True,False,-11389.91,True,11389.91,0.0,True
2022,RJ,DC,2799,0.0,0.0,7897.5,2022-08-16,4522.0,0.0,True,False,-3375.5,True,3375.5,0.0,True
2022,RJ,MDB,1544,16.0,16.0,82500.0,2022-09-01,80000.0,16.0,True,False,-2500.0,True,2500.0,0.0,True
2022,RJ,PDT,1210,8.0,8.0,1430000.0,2022-08-24,1200000.0,8.0,True,False,-230000.0,True,230000.0,0.0,True
2022,RJ,PDT,1216,13.0,13.0,800000.0,2022-08-29,500000.0,13.0,True,False,-300000.0,True,300000.0,0.0,True
2022,RJ,PL,2201,7.0,7.0,603408.75,2022-08-23,600000.0,7.0,True,False,-3408.75,True,3408.75,0.0,True
2022,RJ,PL,2206,7.0,7.0,102372.5,2022-08-23,100000.0,7.0,True,False,-2372.5,True,2372.5,0.0,True
2022,RJ,PL,2220,7.0,7.0,805852.65,2022-08-23,700000.0,7.0,True,False,-105852.65000000002,True,105852.65,-2.9103830456733704e-11,True
2022,RJ,PL,2221,7.0,7.0,500600.0,2022-08-23,500000.0,7.0,True,False,-600.0,True,600.0,0.0,True
2022,RJ,PL,2226,13.0,13.0,53408.75,2022-08-29,50000.0,13.0,True,False,-3408.75,True,3408.75,0.0,True
2022,RJ,PL,2238,13.0,13.0,600600.0,2022-08-29,600000.0,13.0,True,False,-600.0,True,600.0,0.0,True
2022,RJ,PL,2252,7.0,7.0,503408.75,2022-08-23,500000.0,7.0,True,False,-3408.75,True,3408.75,0.0,True
2022,RJ,PL,2270,9.0,9.0,52372.5,2022-08-25,50000.0,9.0,True,False,-2372.5,True,2372.5,0.0,True
2022,RJ,PL,2282,38.0,38.0,64385.0,2022-09-23,50000.0,38.0,True,False,-14385.0,True,14385.0,0.0,True
2022,RJ,PMN,3318,,,15000.0,,,,True,False,-15000.0,True,15000.0,0.0,True
2022,RJ,PROS,9018,,,30000.0,,,,True,False,-30000.0,True,30000.0,0.0,True
2022,RJ,PSB,4000,16.0,16.0,254740.0,2022-09-01,200000.0,16.0,True,False,-54740.0,True,54740.0,0.0,True
2022,RJ,PSC,2010,7.0,7.0,196872.88,2022-08-23,195701.0,7.0,True,False,-1171.8800000000047,True,1171.88,-4.547473508864641e-12,True
2022,RJ,PSC,2020,2.0,2.0,753042.88,2022-08-18,742321.0,2.0,True,False,-10721.880000000005,True,10721.880000000001,-3.637978807091713e-12,True
2022,RJ,PSC,2040,3.0,3.0,38424.38,2022-08-19,37252.5,3.0,True,False,-1171.8799999999974,True,1171.88,2.7284841053187847e-12,True
2022,RJ,PSC,2047,22.0,22.0,2542.88,2022-09-07,1371.0,22.0,True,False,-1171.88,True,1171.88,0.0,True
2022,RJ,PSC,2052,3.0,3.0,51544.38,2022-08-19,50372.5,3.0,True,False,-1171.8799999999974,True,1171.88,2.7284841053187847e-12,True
2022,RJ,PSD,5510,8.0,8.0,1880237.83,2022-08-24,1680237.83,8.0,True,False,-200000.0,True,200000.0,0.0,True
2022,RJ,PSDB,4546,37.0,37.0,15000.0,2022-09-22,7500.0,37.0,True,False,-7500.0,True,7500.0,0.0,True
2022,RJ,PTB,1434,25.0,25.0,5900.0,2022-09-10,5305.0,25.0,True,False,-595.0,True,595.0,0.0,True
2022,RJ,SOLIDARIEDADE,7705,10.0,10.0,32105.0,2022-08-26,30000.0,10.0,True,False,-2105.0,True,2105.0,0.0,True
2022,RJ,SOLIDARIEDADE,7733,7.0,7.0,2257500.0,2022-08-23,1930000.0,7.0,True,False,-327500.0,True,327500.0,0.0,True
2022,RJ,SOLIDARIEDADE,7747,14.0,14.0,11500.0,2022-08-30,10000.0,14.0,True,False,-1500.0,True,1500.0,0.0,True
2022,RJ,SOLIDARIEDADE,7780,9.0,9.0,51023.5,2022-08-25,50987.5,9.0,True,False,-36.0,True,36.0,0.0,True
2022,RN,PP,1111,2.0,2.0,1222482.37,2022-08-18,1155000.0,2.0,True,False,-67482.37000000011,True,67482.37,-1.1641532182693481e-10,True
2022,RN,REPUBLICANOS,1010,7.0,7.0,787100.0,2022-08-23,765000.0,7.0,True,False,-22100.0,True,22100.0,0.0,True
2022,RN,SOLIDARIEDADE,7755,3.0,3.0,326750.0,2022-08-19,320750.0,3.0,True,False,-6000.0,True,6000.0,0.0,True
2022,RN,SOLIDARIEDADE,7770,10.0,10.0,31658.9,2022-08-26,31058.9,10.0,True,False,-600.0,True,600.0,0.0,True
2022,RN,SOLIDARIEDADE,7777,1.0,1.0,1108691.83,2022-08-17,1057650.0,1.0,True,False,-51041.830000000075,True,51041.83,-7.275957614183426e-11,True
2022,RN,SOLIDARIEDADE,7778,3.0,3.0,700100.82,2022-08-19,700000.0,3.0,True,False,-100.81999999994878,True,100.82,5.121592039358802e-11,True
2022,RN,UNIÃO,4477,6.0,6.0,1121112.9,2022-08-22,1121109.35,6.0,True,False,-3.5499999998137355,True,3.55,1.8626433728741176e-10,True
2022,RO,PODE,1919,14.0,14.0,828400.0,2022-08-30,800000.0,14.0,True,False,-28400.0,True,28400.0,0.0,True
2022,RO,PSB,4010,20.0,20.0,327665.21,2022-09-05,320765.21,20.0,True,False,-6900.0,True,6900.0,0.0,True
2022,RO,PSC,2012,21.0,21.0,48611.11,2022-09-06,41111.11,21.0,True,False,-7500.0,True,7500.0,0.0,True
2022,RO,PSC,2022,14.0,14.0,213611.11,2022-08-30,191111.11,14.0,True,False,-22500.0,True,22500.0,0.0,True
2022,RO,PSC,2023,9.0,9.0,203622.23,2022-08-25,191122.23,9.0,True,False,-12500.0,True,12500.0,0.0,True
2022,RO,PSC,2033,10.0,10.0,203600.0,2022-08-26,191100.0,10.0,True,False,-12500.0,True,12500.0,0.0,True
2022,RO,PSC,2038,9.0,9.0,203611.11,2022-08-25,191111.11,9.0,True,False,-12500.0,True,12500.0,0.0,True
2022,RO,PSC,2044,15.0,15.0,203611.11,2022-08-31,191111.11,15.0,True,False,-12500.0,True,12500.0,0.0,True
2022,RO,PSD,5566,13.0,13.0,507260.0,2022-08-29,500000.0,13.0,True,False,-7260.0,True,7260.0,0.0,True
2022,RO,UNIÃO,4444,8.0,8.0,1425725.0,2022-08-24,1325725.0,8.0,True,False,-100000.0,True,100000.0,0.0,True
2022,RR,CIDADANIA,2333,,,10000.0,,,,True,False,-10000.0,True,10000.0,0.0,True
2022,RR,PDT,1212,7.0,7.0,181641.66,2022-08-23,165868.21,7.0,True,False,-15773.450000000012,True,15773.45,-1.0913936421275139e-11,True
2022,RR,PMB,3599,30.0,30.0,3477.4,2022-09-15,1297.4,30.0,True,False,-2180.0,True,2180.0,0.0,True
2022,RR,PROS,9011,28.0,28.0,91794.44,2022-09-13,90794.44,28.0,True,False,-1000.0,True,1000.0,0.0,True
2022,RR,PROS,9022,26.0,26.0,21794.44,2022-09-11,20794.44,26.0,True,False,-1000.0,True,1000.0,0.0,True
2022,RR,PV,4300,14.0,14.0,73333.7,2022-08-30,71458.7,14.0,True,False,-1875.0,True,1875.0,0.0,True
