ano_eleicao,sg_uf,sg_partido_norm,regra,desfecho,n,k,total,hits,expected
2022,AC,PP,acima_divisao_igual,eleicao,9,2.0,3.0,2.0,0.6666666666666666
2022,AC,PROS,top_necr,competitividade,7,4.0,1.0,0.0,0.5714285714285714
2022,AC,PROS,top_necr,eleicao,7,4.0,0.0,0.0,0.0
2022,AC,PROS,nucleo_80,competitividade,7,3.0,1.0,0.0,0.42857142857142855
2022,AC,PROS,nucleo_80,eleicao,7,3.0,0.0,0.0,0.0
2022,AC,PROS,acima_divisao_igual,competitividade,7,2.0,1.0,0.0,0.2857142857142857
2022,AC,PROS,acima_divisao_igual,eleicao,7,2.0,0.0,0.0,0.0
2022,AC,PSB,top_necr,competitividade,7,5.0,0.0,0.0,0.0
2022,AC,PSB,top_necr,eleicao,7,5.0,0.0,0.0,0.0
2022,AC,PSB,nucleo_80,competitividade,7,5.0,0.0,0.0,0.0
2022,AC,PSB,nucleo_80,eleicao,7,5.0,0.0,0.0,0.0
2022,AC,PSB,acima_divisao_igual,competitividade,7,2.0,0.0,0.0,0.0
2022,AC,PSB,acima_divisao_igual,eleicao,7,2.0,0.0,0.0,0.0
2022,AC,PSC,top_necr,competitividade,3,0.0,0.0,0.0,0.0
2022,AC,PSC,top_necr,eleicao,3,0.0,0.0,0.0,0.0
2022,AC,PSC,nucleo_80,competitividade,3,0.0,0.0,0.0,0.0
2022,AC,PSC,nucleo_80,eleicao,3,0.0,0.0,0.0,0.0
2022,AC,PSC,acima_divisao_igual,competitividade,3,0.0,0.0,0.0,0.0
2022,AC,PSC,acima_divisao_igual,eleicao,3,0.0,0.0,0.0,0.0
2022,AC,PSD,top_necr,competitividade,9,6.0,2.0,2.0,1.3333333333333333
2022,AC,PSD,top_necr,eleicao,9,6.0,0.0,0.0,0.0
2022,AC,PSD,nucleo_80,competitividade,9,6.0,2.0,2.0,1.3333333333333333
2022,AC,PSD,nucleo_80,eleicao,9,6.0,0.0,0.0,0.0
2022,AC,PSD,acima_divisao_igual,competitividade,9,4.0,2.0,1.0,0.8888888888888888
2022,AC,PSD,acima_divisao_igual,eleicao,9,4.0,0.0,0.0,0.0
2022,AC,PSDB,top_necr,competitividade,7,3.0,2.0,1.0,0.8571428571428571
2022,AC,PSDB,top_necr,eleicao,7,3.0,0.0,0.0,0.0
2022,AC,PSDB,nucleo_80,competitividade,7,3.0,2.0,1.0,0.8571428571428571
2022,AC,PSDB,nucleo_80,eleicao,7,3.0,0.0,0.0,0.0
2022,AC,PSDB,acima_divisao_igual,competitividade,7,2.0,2.0,0.0,0.5714285714285714
2022,AC,PSDB,acima_divisao_igual,eleicao,7,2.0,0.0,0.0,0.0
2022,AC,PSOL,top_necr,competitividade,5,4.0,0.0,0.0,0.0
2022,AC,PSOL,top_necr,eleicao,5,4.0,0.0,0.0,0.0
2022,AC,PSOL,nucleo_80,competitividade,5,4.0,0.0,0.0,0.0
2022,AC,PSOL,nucleo_80,eleicao,5,4.0,0.0,0.0,0.0
2022,AC,PSOL,acima_divisao_igual,competitividade,5,1.0,0.0,0.0,0.0
2022,AC,PSOL,acima_divisao_igual,eleicao,5,1.0,0.0,0.0,0.0
2022,AC,PT,top_necr,competitividade,5,2.0,2.0,1.0,0.8
2022,AC,PT,top_necr,eleicao,5,2.0,0.0,0.0,0.0
2022,AC,PT,nucleo_80,competitividade,5,2.0,2.0,1.0,0.8
2022,AC,PT,nucleo_80,eleicao,5,2.0,0.0,0.0,0.0
2022,AC,PT,acima_divisao_igual,competitividade,5,1.0,2.0,1.0,0.4
2022,AC,PT,acima_divisao_igual,eleicao,5,1.0,0.0,0.0,0.0
2022,AC,PV,top_necr,competitividade,2,2.0,1.0,1.0,1.0
2022,AC,PV,top_necr,eleicao,2,2.0,0.0,0.0,0.0
2022,AC,PV,nucleo_80,competitividade,2,2.0,1.0,1.0,1.0
2022,AC,PV,nucleo_80,eleicao,2,2.0,0.0,0.0,0.0
2022,AC,PV,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2022,AC,PV,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2022,AC,REDE,top_necr,competitividade,2,2.0,0.0,0.0,0.0
2022,AC,REDE,top_necr,eleicao,2,2.0,0.0,0.0,0.0
2022,AC,REDE,nucleo_80,competitividade,2,2.0,0.0,0.0,0.0
2022,AC,REDE,nucleo_80,eleicao,2,2.0,0.0,0.0,0.0
2022,AC,REDE,acima_divisao_igual,competitividade,2,1.0,0.0,0.0,0.0
2022,AC,REDE,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2022,AC,REPUBLICANOS,top_necr,competitividade,7,3.0,2.0,2.0,0.8571428571428571
2022,AC,REPUBLICANOS,top_necr,eleicao,7,3.0,2.0,2.0,0.8571428571428571
2022,AC,REPUBLICANOS,nucleo_80,competitividade,7,3.0,2.0,2.0,0.8571428571428571
2022,AC,REPUBLICANOS,nucleo_80,eleicao,7,3.0,2.0,2.0,0.8571428571428571
2022,AC,REPUBLICANOS,acima_divisao_igual,competitividade,7,2.0,2.0,1.0,0.5714285714285714
2022,AC,REPUBLICANOS,acima_divisao_igual,eleicao,7,2.0,2.0,1.0,0.5714285714285714
2022,AC,SOLIDARIEDADE,top_necr,competitividade,9,8.0,1.0,1.0,0.8888888888888888
2022,AC,SOLIDARIEDADE,top_necr,eleicao,9,8.0,0.0,0.0,0.0
2022,AC,SOLIDARIEDADE,nucleo_80,competitividade,9,6.0,1.0,1.0,0.6666666666666666
2022,AC,SOLIDARIEDADE,nucleo_80,eleicao,9,6.0,0.0,0.0,0.0
2022,AC,SOLIDARIEDADE,acima_divisao_igual,competitividade,9,4.0,1.0,1.0,0.4444444444444444
2022,AC,SOLIDARIEDADE,acima_divisao_igual,eleicao,9,4.0,0.0,0.0,0.0
2022,AC,UNIAO,top_necr,competitividade,9,8.0,3.0,2.5,2.6666666666666665
2022,AC,UNIAO,top_necr,eleicao,9,8.0,3.0,3.0,2.6666666666666665
2022,AC,UNIAO,nucleo_80,competitividade,9,7.0,3.0,2.0,2.3333333333333335
2022,AC,UNIAO,nucleo_80,eleicao,9,7.0,3.0,3.0,2.3333333333333335
2022,AC,UNIAO,acima_divisao_igual,competitividade,9,4.0,3.0,2.0,1.3333333333333333
2022,AC,UNIAO,acima_divisao_igual,eleicao,9,4.0,3.0,3.0,1.3333333333333333
2022,AL,AGIR,top_necr,competitividade,7,3.0,0.0,0.0,0.0
2022,AL,AGIR,top_necr,eleicao,7,3.0,0.0,0.0,0.0
2022,AL,AGIR,nucleo_80,competitividade,7,3.0,0.0,0.0,0.0
2022,AL,AGIR,nucleo_80,eleicao,7,3.0,0.0,0.0,0.0
2022,AL,AGIR,acima_divisao_igual,competitividade,7,1.0,0.0,0.0,0.0
2022,AL,AGIR,acima_divisao_igual,eleicao,7,1.0,0.0,0.0,0.0
2022,AL,AVANTE,top_necr,competitividade,9,6.0,0.0,0.0,0.0
2022,AL,AVANTE,top_necr,eleicao,9,6.0,0.0,0.0,0.0
2022,AL,AVANTE,nucleo_80,competitividade,9,6.0,0.0,0.0,0.0
2022,AL,AVANTE,nucleo_80,eleicao,9,6.0,0.0,0.0,0.0
2022,AL,AVANTE,acima_divisao_igual,competitividade,9,3.0,0.0,0.0,0.0
2022,AL,AVANTE,acima_divisao_igual,eleicao,9,3.0,0.0,0.0,0.0
2022,AL,CIDADANIA,top_necr,competitividade,2,1.0,1.0,1.0,0.5
2022,AL,CIDADANIA,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2022,AL,CIDADANIA,nucleo_80,competitividade,2,1.0,1.0,1.0,0.5
2022,AL,CIDADANIA,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2022,AL,CIDADANIA,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2022,AL,CIDADANIA,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2022,AL,DC,top_necr,competitividade,2,2.0,0.0,0.0,0.0
2022,AL,DC,top_necr,eleicao,2,2.0,0.0,0.0,0.0
2022,AL,DC,nucleo_80,competitividade,2,2.0,0.0,0.0,0.0
2022,AL,DC,nucleo_80,eleicao,2,2.0,0.0,0.0,0.0
2022,AL,DC,acima_divisao_igual,competitividade,2,1.0,0.0,0.0,0.0
2022,AL,DC,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2022,AL,MDB,top_necr,competitividade,10,5.0,5.0,3.0,2.5
2022,AL,MDB,top_necr,eleicao,10,5.0,2.0,1.0,1.0
2022,AL,MDB,nucleo_80,competitividade,10,6.0,5.0,4.0,3.0
2022,AL,MDB,nucleo_80,eleicao,10,6.0,2.0,1.0,1.2
2022,AL,MDB,acima_divisao_igual,competitividade,10,2.0,5.0,2.0,1.0
2022,AL,MDB,acima_divisao_igual,eleicao,10,2.0,2.0,1.0,0.4
2022,AL,PATRIOTA,top_necr,competitividade,9,6.0,0.0,0.0,0.0
2022,AL,PATRIOTA,top_necr,eleicao,9,6.0,0.0,0.0,0.0
2022,AL,PATRIOTA,nucleo_80,competitividade,9,6.0,0.0,0.0,0.0
2022,AL,PATRIOTA,nucleo_80,eleicao,9,6.0,0.0,0.0,0.0
2022,AL,PATRIOTA,acima_divisao_igual,competitividade,9,2.0,0.0,0.0,0.0
2022,AL,PATRIOTA,acima_divisao_igual,eleicao,9,2.0,0.0,0.0,0.0
2022,AL,PCO,top_necr,competitividade,2,2.0,0.0,0.0,0.0
2022,AL,PCO,top_necr,eleicao,2,2.0,0.0,0.0,0.0
2022,AL,PCO,nucleo_80,competitividade,2,2.0,0.0,0.0,0.0
2022,AL,PCO,nucleo_80,eleicao,2,2.0,0.0,0.0,0.0
2022,AL,PCO,acima_divisao_igual,competitividade,2,0.0,0.0,0.0,0.0
2022,AL,PCO,acima_divisao_igual,eleicao,2,0.0,0.0,0.0,0.0
2022,AL,PDT,top_necr,competitividade,10,9.0,0.0,0.0,0.0
2022,AL,PDT,top_necr,eleicao,10,9.0,0.0,0.0,0.0
2022,AL,PDT,nucleo_80,competitividade,10,7.0,0.0,0.0,0.0
2022,AL,PDT,nucleo_80,eleicao,10,7.0,0.0,0.0,0.0
2022,AL,PDT,acima_divisao_igual,competitividade,10,6.0,0.0,0.0,0.0
2022,AL,PDT,acima_divisao_igual,eleicao,10,6.0,0.0,0.0,0.0
2022,AL,PMB,top_necr,competitividade,3,0.0,0.0,0.0,0.0
2022,AL,PMB,top_necr,eleicao,3,0.0,0.0,0.0,0.0
2022,AL,PMB,nucleo_80,competitividade,3,0.0,0.0,0.0,0.0
2022,AL,PMB,nucleo_80,eleicao,3,0.0,0.0,0.0,0.0
2022,AL,PMB,acima_divisao_igual,competitividade,3,0.0,0.0,0.0,0.0
2022,AL,PMB,acima_divisao_igual,eleicao,3,0.0,0.0,0.0,0.0
2022,AL,PMN,top_necr,competitividade,3,3.0,0.0,0.0,0.0
2022,AL,PMN,top_necr,eleicao,3,3.0,0.0,0.0,0.0
2022,AL,PMN,nucleo_80,competitividade,3,3.0,0.0,0.0,0.0
2022,AL,PMN,nucleo_80,eleicao,3,3.0,0.0,0.0,0.0
2022,AL,PMN,acima_divisao_igual,competitividade,3,0.0,0.0,0.0,0.0
2022,AL,PMN,acima_divisao_igual,eleicao,3,0.0,0.0,0.0,0.0
2022,AL,PP,top_necr,competitividade,10,9.0,4.0,4.0,3.6
2022,AL,PP,top_necr,eleicao,10,9.0,4.0,4.0,3.6
2022,AL,PP,nucleo_80,competitividade,10,7.0,4.0,3.0,2.8
2022,AL,PP,nucleo_80,eleicao,10,7.0,4.0,4.0,2.8
2022,AL,PP,acima_divisao_igual,competitividade,10,5.0,4.0,3.0,2.0
2022,AL,PP,acima_divisao_igual,eleicao,10,5.0,4.0,3.0,2.0
2022,AL,PROS,top_necr,competitividade,7,0.0,0.0,0.0,0.0
2022,AL,PROS,top_necr,eleicao,7,0.0,0.0,0.0,0.0
2022,AL,PROS,nucleo_80,competitividade,7,0.0,0.0,0.0,0.0
2022,AL,PROS,nucleo_80,eleicao,7,0.0,0.0,0.0,0.0
2022,AL,PROS,acima_divisao_igual,competitividade,7,0.0,0.0,0.0,0.0
2022,AL,PROS,acima_divisao_igual,eleicao,7,0.0,0.0,0.0,0.0
2022,AL,PSB,top_necr,competitividade,10,6.0,2.0,2.0,1.2
2022,AL,PSB,top_necr,eleicao,10,6.0,0.0,0.0,0.0
2022,AL,PSB,nucleo_80,competitividade,10,7.0,2.0,2.0,1.4
2022,AL,PSB,nucleo_80,eleicao,10,7.0,0.0,0.0,0.0
2022,AL,PSB,acima_divisao_igual,competitividade,10,2.0,2.0,1.0,0.4
2022,AL,PSB,acima_divisao_igual,eleicao,10,2.0,0.0,0.0,0.0
2022,AL,PSD,top_necr,competitividade,10,3.9999999999999996,3.0,1.6666666666666665,1.1999999999999997
2022,AL,PSD,top_necr,eleicao,10,3.9999999999999996,0.0,0.0,0.0
2022,AL,PSD,nucleo_80,competitividade,10,5.0,3.0,2.0,1.5
2022,AL,PSD,nucleo_80,eleicao,10,5.0,0.0,0.0,0.0
2022,AL,PSD,acima_divisao_igual,competitividade,10,5.0,3.0,2.0,1.5
2022,AL,PSD,acima_divisao_igual,eleicao,10,5.0,0.0,0.0,0.0
2022,AL,PSDB,top_necr,competitividade,8,4.0,1.0,1.0,0.5
2022,AL,PSDB,top_necr,eleicao,8,4.0,0.0,0.0,0.0
2022,AL,PSDB,nucleo_80,competitividade,8,5.0,1.0,1.0,0.625
2022,AL,PSDB,nucleo_80,eleicao,8,5.0,0.0,0.0,0.0
2022,AL,PSDB,acima_divisao_igual,competitividade,8,2.0,1.0,1.0,0.25
2022,AL,PSDB,acima_divisao_igual,eleicao,8,2.0,0.0,0.0,0.0
2022,AL,PSOL,top_necr,competitividade,5,4.0,0.0,0.0,0.0
2022,AL,PSOL,top_necr,eleicao,5,4.0,0.0,0.0,0.0
2022,AL,PSOL,nucleo_80,competitividade,5,4.0,0.0,0.0,0.0
2022,AL,PSOL,nucleo_80,eleicao,5,4.0,0.0,0.0,0.0
2022,AL,PSOL,acima_divisao_igual,competitividade,5,2.0,0.0,0.0,0.0
2022,AL,PSOL,acima_divisao_igual,eleicao,5,2.0,0.0,0.0,0.0
2022,AL,PSTU,top_necr,competitividade,1,0.0,0.0,0.0,0.0
2022,AL,PSTU,top_necr,eleicao,1,0.0,0.0,0.0,0.0
2022,AL,PSTU,nucleo_80,competitividade,1,0.0,0.0,0.0,0.0
2022,AL,PSTU,nucleo_80,eleicao,1,0.0,0.0,0.0,0.0
2022,AL,PSTU,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
2022,AL,PSTU,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2022,AL,PT,top_necr,competitividade,2,1.0,1.0,1.0,0.5
2022,AL,PT,top_necr,eleicao,2,1.0,1.0,1.0,0.5
2022,AL,PT,nucleo_80,competitividade,2,1.0,1.0,1.0,0.5
2022,AL,PT,nucleo_80,eleicao,2,1.0,1.0,1.0,0.5
2022,AL,PT,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2022,AL,PT,acima_divisao_igual,eleicao,2,1.0,1.0,1.0,0.5
2022,AL,PTB,top_necr,competitividade,9,1.0,0.0,0.0,0.0
2022,AL,PTB,top_necr,eleicao,9,1.0,0.0,0.0,0.0
2022,AL,PTB,nucleo_80,competitividade,9,1.0,0.0,0.0,0.0
2022,AL,PTB,nucleo_80,eleicao,9,1.0,0.0,0.0,0.0
2022,AL,PTB,acima_divisao_igual,competitividade,9,1.0,0.0,0.0,0.0
2022,AL,PTB,acima_divisao_igual,eleicao,9,1.0,0.0,0.0,0.0
2022,AL,PV,top_necr,competitividade,8,5.0,2.0,1.0,1.25
2022,AL,PV,top_necr,eleicao,8,5.0,1.0,0.0,0.625
2022,AL,PV,nucleo_80,competitividade,8,4.0,2.0,1.0,1.0
2022,AL,PV,nucleo_80,eleicao,8,4.0,1.0,0.0,0.5
2022,AL,PV,acima_divisao_igual,competitividade,8,5.0,2.0,1.0,1.25
2022,AL,PV,acima_divisao_igual,eleicao,8,5.0,1.0,0.0,0.625
2022,AL,REPUBLICANOS,top_necr,competitividade,10,4.0,4.0,3.0,1.6
2022,AL,REPUBLICANOS,top_necr,eleicao,10,4.0,0.0,0.0,0.0
2022,AL,REPUBLICANOS,nucleo_80,competitividade,10,5.0,4.0,3.0,2.0
2022,AL,REPUBLICANOS,nucleo_80,eleicao,10,5.0,0.0,0.0,0.0
2022,AL,REPUBLICANOS,acima_divisao_igual,competitividade,10,3.0,4.0,3.0,1.2
2022,AL,REPUBLICANOS,acima_divisao_igual,eleicao,10,3.0,0.0,0.0,0.0
2022,AL,SOLIDARIEDADE,top_necr,competitividade,7,0.0,0.0,0.0,0.0
2022,AL,SOLIDARIEDADE,top_necr,eleicao,7,0.0,0.0,0.0,0.0
2022,AL,SOLIDARIEDADE,nucleo_80,competitividade,7,0.0,0.0,0.0,0.0
2022,AL,SOLIDARIEDADE,nucleo_80,eleicao,7,0.0,0.0,0.0,0.0
2022,AL,SOLIDARIEDADE,acima_divisao_igual,competitividade,7,0.0,0.0,0.0,0.0
2022,AL,SOLIDARIEDADE,acima_divisao_igual,eleicao,7,0.0,0.0,0.0,0.0
2022,AL,UNIAO,top_necr,competitividade,9,5.0,0.0,0.0,0.0
2022,AL,UNIAO,top_necr,eleicao,9,5.0,1.0,1.0,0.5555555555555556
2022,AL,UNIAO,nucleo_80,competitividade,9,4.0,0.0,0.0,0.0
2022,AL,UNIAO,nucleo_80,eleicao,9,4.0,1.0,1.0,0.4444444444444444
2022,AL,UNIAO,acima_divisao_igual,competitividade,9,4.0,0.0,0.0,0.0
2022,AL,UNIAO,acima_divisao_igual,eleicao,9,4.0,1.0,1.0,0.4444444444444444
2022,AL,UP,top_necr,competitividade,1,1.0,0.0,0.0,0.0
2022,AL,UP,top_necr,eleicao,1,1.0,0.0,0.0,0.0
2022,AL,UP,nucleo_80,competitividade,1,1.0,0.0,0.0,0.0
2022,AL,UP,nucleo_80,eleicao,1,1.0,0.0,0.0,0.0
2022,AL,UP,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
2022,AL,UP,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2022,AM,AGIR,top_necr,competitividade,7,0.0,0.0,0.0,0.0
2022,AM,AGIR,top_necr,eleicao,7,0.0,0.0,0.0,0.0
2022,AM,AGIR,nucleo_80,competitividade,7,0.0,0.0,0.0,0.0
2022,AM,AGIR,nucleo_80,eleicao,7,0.0,0.0,0.0,0.0
2022,AM,AGIR,acima_divisao_igual,competitividade,7,0.0,0.0,0.0,0.0
2022,AM,AGIR,acima_divisao_igual,eleicao,7,0.0,0.0,0.0,0.0
2022,AM,AVANTE,top_necr,competitividade,9,7.0,4.0,3.333333333333333,3.111111111111111
2022,AM,AVANTE,top_necr,eleicao,9,7.0,0.0,0.0,0.0
2022,AM,AVANTE,nucleo_80,competitividade,9,6.0,4.0,2.666666666666667,2.6666666666666665
2022,AM,AVANTE,nucleo_80,eleicao,9,6.0,0.0,0.0,0.0
2022,AM,AVANTE,acima_divisao_igual,competitividade,9,3.0,4.0,1.0,1.3333333333333333
2022,AM,AVANTE,acima_divisao_igual,eleicao,9,3.0,0.0,0.0,0.0
2022,AM,CIDADANIA,top_necr,competitividade,5,3.0,0.0,0.0,0.0
2022,AM,CIDADANIA,top_necr,eleicao,5,3.0,1.0,0.0,0.6
2022,AM,CIDADANIA,nucleo_80,competitividade,5,3.0,0.0,0.0,0.0
2022,AM,CIDADANIA,nucleo_80,eleicao,5,3.0,1.0,0.0,0.6
2022,AM,CIDADANIA,acima_divisao_igual,competitividade,5,2.0,0.0,0.0,0.0
2022,AM,CIDADANIA,acima_divisao_igual,eleicao,5,2.0,1.0,0.0,0.4
2022,AM,DC,top_necr,competitividade,5,2.0,0.0,0.0,0.0
2022,AM,DC,top_necr,eleicao,5,2.0,0.0,0.0,0.0
2022,AM,DC,nucleo_80,competitividade,5,2.0,0.0,0.0,0.0
2022,AM,DC,nucleo_80,eleicao,5,2.0,0.0,0.0,0.0
2022,AM,DC,acima_divisao_igual,competitividade,5,1.0,0.0,0.0,0.0
2022,AM,DC,acima_divisao_igual,eleicao,5,1.0,0.0,0.0,0.0
2022,AM,MDB,top_necr,competitividade,9,4.0,1.0,0.0,0.4444444444444444
2022,AM,MDB,top_necr,eleicao,9,4.0,0.0,0.0,0.0
2022,AM,MDB,nucleo_80,competitividade,9,3.0,1.0,0.0,0.3333333333333333
2022,AM,MDB,nucleo_80,eleicao,9,3.0,0.0,0.0,0.0
2022,AM,MDB,acima_divisao_igual,competitividade,9,3.0,1.0,0.0,0.3333333333333333
2022,AM,MDB,acima_divisao_igual,eleicao,9,3.0,0.0,0.0,0.0
2022,AM,NOVO,top_necr,competitividade,1,1.0,0.0,0.0,0.0
2022,AM,NOVO,top_necr,eleicao,1,1.0,0.0,0.0,0.0
2022,AM,NOVO,nucleo_80,competitividade,1,1.0,0.0,0.0,0.0
2022,AM,NOVO,nucleo_80,eleicao,1,1.0,0.0,0.0,0.0
2022,AM,NOVO,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
2022,AM,NOVO,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2022,AM,PATRIOTA,top_necr,competitividade,9,5.0,1.0,1.0,0.5555555555555556
2022,AM,PATRIOTA,top_necr,eleicao,9,5.0,0.0,0.0,0.0
2022,AM,PATRIOTA,nucleo_80,competitividade,9,5.0,1.0,1.0,0.5555555555555556
2022,AM,PATRIOTA,nucleo_80,eleicao,9,5.0,0.0,0.0,0.0
2022,AM,PATRIOTA,acima_divisao_igual,competitividade,9,5.0,1.0,1.0,0.5555555555555556
2022,AM,PATRIOTA,acima_divisao_igual,eleicao,9,5.0,0.0,0.0,0.0
2022,AM,PC DO B,top_necr,competitividade,2,1.0,1.0,1.0,0.5
2022,AM,PC DO B,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2022,AM,PC DO B,nucleo_80,competitividade,2,1.0,1.0,1.0,0.5
2022,AM,PC DO B,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2022,AM,PC DO B,acima_divisao_igual,competitividade,2,1.0,1.0,1.0,0.5
2022,AM,PC DO B,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2022,AM,PDT,top_necr,competitividade,9,6.0,0.0,0.0,0.0
2022,AM,PDT,top_necr,eleicao,9,6.0,0.0,0.0,0.0
2022,AM,PDT,nucleo_80,competitividade,9,5.0,0.0,0.0,0.0
2022,AM,PDT,nucleo_80,eleicao,9,5.0,0.0,0.0,0.0
2022,AM,PDT,acima_divisao_igual,competitividade,9,4.0,0.0,0.0,0.0
2022,AM,PDT,acima_divisao_igual,eleicao,9,4.0,0.0,0.0,0.0
2022,AM,PL,top_necr,competitividade,9,3.0,2.0,1.0,0.6666666666666666
2022,AM,PL,top_necr,eleicao,9,3.0,1.0,1.0,0.3333333333333333
2022,AM,PL,nucleo_80,competitividade,9,3.0,2.0,1.0,0.6666666666666666
2022,AM,PL,nucleo_80,eleicao,9,3.0,1.0,1.0,0.3333333333333333
2022,AM,PL,acima_divisao_igual,competitividade,9,3.0,2.0,1.0,0.6666666666666666
2022,AM,PL,acima_divisao_igual,eleicao,9,3.0,1.0,1.0,0.3333333333333333
2022,AM,PMN,top_necr,competitividade,9,4.0,0.0,0.0,0.0
2022,AM,PMN,top_necr,eleicao,9,4.0,0.0,0.0,0.0
2022,AM,PMN,nucleo_80,competitividade,9,3.0,0.0,0.0,0.0
2022,AM,PMN,nucleo_80,eleicao,9,3.0,0.0,0.0,0.0
2022,AM,PMN,acima_divisao_igual,competitividade,9,3.0,0.0,0.0,0.0
2022,AM,PMN,acima_divisao_igual,eleicao,9,3.0,0.0,0.0,0.0
2022,AM,PODE,top_necr,competitividade,1,0.0,0.0,0.0,0.0
2022,AM,PODE,top_necr,eleicao,1,0.0,0.0,0.0,0.0
2022,AM,PODE,nucleo_80,competitividade,1,0.0,0.0,0.0,0.0
2022,AM,PODE,nucleo_80,eleicao,1,0.0,0.0,0.0,0.0
2022,AM,PODE,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
2022,AM,PODE,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2022,AM,PROS,top_necr,competitividade,5,1.0,0.0,0.0,0.0
2022,AM,PROS,top_necr,eleicao,5,1.0,0.0,0.0,0.0
2022,AM,PROS,nucleo_80,competitividade,5,1.0,0.0,0.0,0.0
2022,AM,PROS,nucleo_80,eleicao,5,1.0,0.0,0.0,0.0
2022,AM,PROS,acima_divisao_igual,competitividade,5,1.0,0.0,0.0,0.0
2022,AM,PROS,acima_divisao_igual,eleicao,5,1.0,0.0,0.0,0.0
2022,AM,PSB,top_necr,competitividade,2,0.0,0.0,0.0,0.0
2022,AM,PSB,top_necr,eleicao,2,0.0,0.0,0.0,0.0
2022,AM,PSB,nucleo_80,competitividade,2,0.0,0.0,0.0,0.0
2022,AM,PSB,nucleo_80,eleicao,2,0.0,0.0,0.0,0.0
2022,AM,PSB,acima_divisao_igual,competitividade,2,0.0,0.0,0.0,0.0
2022,AM,PSB,acima_divisao_igual,eleicao,2,0.0,0.0,0.0,0.0
2022,AM,PSC,top_necr,competitividade,9,7.0,0.0,0.0,0.0
2022,AM,PSC,top_necr,eleicao,9,7.0,0.0,0.0,0.0
2022,AM,PSC,nucleo_80,competitividade,9,6.0,0.0,0.0,0.0
2022,AM,PSC,nucleo_80,eleicao,9,6.0,0.0,0.0,0.0
2022,AM,PSC,acima_divisao_igual,competitividade,9,4.0,0.0,0.0,0.0
2022,AM,PSC,acima_divisao_igual,eleicao,9,4.0,0.0,0.0,0.0
2022,AM,PSD,top_necr,competitividade,9,6.0,3.0,3.0,2.0
2022,AM,PSD,top_necr,eleicao,9,6.0,2.0,2.0,1.3333333333333333
2022,AM,PSD,nucleo_80,competitividade,9,6.0,3.0,3.0,2.0
2022,AM,PSD,nucleo_80,eleicao,9,6.0,2.0,2.0,1.3333333333333333
2022,AM,PSD,acima_divisao_igual,competitividade,9,3.0,3.0,3.0,1.0
2022,AM,PSD,acima_divisao_igual,eleicao,9,3.0,2.0,2.0,0.6666666666666666
2022,AM,PSDB,top_necr,competitividade,4,3.0,1.0,1.0,0.75
2022,AM,PSDB,top_necr,eleicao,4,3.0,0.0,0.0,0.0
2022,AM,PSDB,nucleo_80,competitividade,4,3.0,1.0,1.0,0.75
2022,AM,PSDB,nucleo_80,eleicao,4,3.0,0.0,0.0,0.0
2022,AM,PSDB,acima_divisao_igual,competitividade,4,1.0,1.0,0.0,0.25
2022,AM,PSDB,acima_divisao_igual,eleicao,4,1.0,0.0,0.0,0.0
2022,AM,PSOL,top_necr,competitividade,3,3.0,0.0,0.0,0.0
2022,AM,PSOL,top_necr,eleicao,3,3.0,0.0,0.0,0.0
2022,AM,PSOL,nucleo_80,competitividade,3,3.0,0.0,0.0,0.0
2022,AM,PSOL,nucleo_80,eleicao,3,3.0,0.0,0.0,0.0
2022,AM,PSOL,acima_divisao_igual,competitividade,3,1.0,0.0,0.0,0.0
2022,AM,PSOL,acima_divisao_igual,eleicao,3,1.0,0.0,0.0,0.0
2022,AM,PT,top_necr,competitividade,5,3.0,1.0,1.0,0.6
2022,AM,PT,top_necr,eleicao,5,3.0,0.0,0.0,0.0
2022,AM,PT,nucleo_80,competitividade,5,3.0,1.0,1.0,0.6
2022,AM,PT,nucleo_80,eleicao,5,3.0,0.0,0.0,0.0
2022,AM,PT,acima_divisao_igual,competitividade,5,2.0,1.0,1.0,0.4
2022,AM,PT,acima_divisao_igual,eleicao,5,2.0,0.0,0.0,0.0
